Date,Country,Destination,Category,Visitors,Revenue_USD,Average_Rating,Accommodation_Available,Season,Latitude,Longitude
2025-05,Australia,Sydney,Luxury,112650,49837505.32,4.7,No,Peak,-33.8688,151.2093
2024-09,Thailand,Phuket,Wildlife,514713,85342061.46,3.3,Yes,Off-Peak,7.8804,98.3923
2022-05,Brazil,Sao Paulo,Urban,585130,240116616.5,4.0,No,Peak,-23.5505,-46.6333
2024-05,Thailand,Chiang Mai,Luxury,368608,32326391.59,3.7,Yes,Off-Peak,18.7883,98.9853
2024-09,Australia,Perth,Nature,248377,73875695.75,4.4,No,Peak,-31.9505,115.8605
2025-08,USA,San Francisco,Religious,442110,165574565.51,4.6,Yes,Shoulder,37.7749,-122.4194
2025-07,Japan,Osaka,Wildlife,95378,12186039.32,3.6,No,Peak,34.6937,135.5023
2023-04,UAE,Abu Dhabi,Nature,323402,92501797.32,5.0,No,Off-Peak,24.4539,54.3773
2024-09,Australia,Melbourne,Beach,188201,71238172.03,3.8,Yes,Shoulder,-37.8136,144.9631
2023-03,Japan,Tokyo,Wildlife,594280,104233260.52,3.8,No,Peak,35.6762,139.6503
2025-09,Switzerland,Geneva,Historical,163522,55821475.61,4.9,No,Off-Peak,46.2044,6.1432
2024-12,France,Paris,Beach,111816,29933491.96,3.5,Yes,Peak,48.8566,2.3522
2025-10,Australia,Melbourne,Wildlife,311313,112672560.01,4.1,Yes,Peak,-37.8136,144.9631
2022-08,Australia,Gold Coast,Nature,149464,36240555.59,3.9,Yes,Peak,-28.0167,153.4
2024-09,Thailand,Phuket,Adventure,305687,34095266.89,3.9,No,Off-Peak,7.8804,98.3923
2024-03,Japan,Kyoto,Nature,560378,73441965.61,4.0,No,Off-Peak,35.0116,135.7681
2022-02,Switzerland,Lucerne,Wildlife,384347,51451069.75,3.2,Yes,Peak,47.0502,8.3093
2022-11,Australia,Gold Coast,Luxury,426161,43785179.6,4.6,Yes,Shoulder,-28.0167,153.4
2024-02,India,Delhi,Urban,444673,154289918.91,3.8,No,Peak,28.6139,77.209
2024-05,USA,Las Vegas,Nature,428559,175025428.61,4.3,No,Shoulder,36.1699,-115.1398
2023-08,Australia,Perth,Historical,211879,19848605.17,3.8,Yes,Shoulder,-31.9505,115.8605
2022-06,Switzerland,Geneva,Urban,229116,62524443.59,4.6,Yes,Peak,46.2044,6.1432
2023-08,India,Delhi,Luxury,258063,114882741.6,3.4,Yes,Off-Peak,28.6139,77.209
2022-04,USA,Orlando,Historical,134827,33171843.8,4.2,Yes,Off-Peak,28.5383,-81.3792
2025-10,Australia,Melbourne,Nature,598071,125370477.86,3.7,Yes,Shoulder,-37.8136,144.9631
2022-07,UAE,Sharjah,Religious,264662,71746473.98,3.5,No,Off-Peak,25.3463,55.4209
2024-03,France,Nice,Historical,451370,51515754.66,4.0,Yes,Off-Peak,43.7102,7.262
2023-12,Japan,Nara,Luxury,86865,25855245.59,4.1,No,Off-Peak,34.6851,135.8048
2024-05,Brazil,Sao Paulo,Wildlife,448990,157476631.29,4.0,Yes,Peak,-23.5505,-46.6333
2025-10,Switzerland,Zurich,Wildlife,513312,65638498.76,4.5,Yes,Shoulder,47.3769,8.5417
2022-03,Japan,Nara,Adventure,501349,215232002.24,3.9,Yes,Shoulder,34.6851,135.8048
2023-12,UAE,Dubai,Urban,131737,12502419.94,3.5,No,Off-Peak,25.2048,55.2708
2024-08,Australia,Gold Coast,Beach,313261,116766587.16,3.5,No,Peak,-28.0167,153.4
2022-12,USA,Orlando,Wildlife,231053,18662550.27,4.2,Yes,Peak,28.5383,-81.3792
2025-01,UAE,Abu Dhabi,Wildlife,329745,136219735.75,4.6,No,Shoulder,24.4539,54.3773
2024-09,Brazil,Rio de Janeiro,Wildlife,150251,54363989.45,4.4,Yes,Shoulder,-22.9068,-43.1729
2024-01,Australia,Sydney,Nature,434526,179498534.17,3.8,Yes,Shoulder,-33.8688,151.2093
2025-06,Thailand,Chiang Mai,Historical,295848,118458374.12,4.5,No,Shoulder,18.7883,98.9853
2025-04,France,Paris,Beach,206774,89780927.25,4.1,No,Shoulder,48.8566,2.3522
2022-12,India,Jaipur,Beach,562695,102262014.68,3.6,No,Peak,26.9124,75.7873
2024-02,Switzerland,Lucerne,Beach,340996,89288106.13,4.9,No,Off-Peak,47.0502,8.3093
2024-10,Italy,Milan,Religious,30225,6690124.33,3.4,Yes,Shoulder,45.4642,9.19
2022-12,Italy,Florence,Urban,156030,56837474.97,3.5,No,Shoulder,43.7696,11.2558
2022-12,Italy,Rome,Beach,346092,119028386.57,3.7,Yes,Off-Peak,41.9028,12.4964
2023-05,Italy,Milan,Luxury,344966,147777804.77,4.8,Yes,Peak,45.4642,9.19
2024-09,Japan,Kyoto,Luxury,521926,225086908.4,3.7,No,Off-Peak,35.0116,135.7681
2024-07,Switzerland,Geneva,Beach,73637,16993409.47,3.6,Yes,Off-Peak,46.2044,6.1432
2023-04,Switzerland,Lucerne,Adventure,111440,21475240.39,3.9,Yes,Shoulder,47.0502,8.3093
2023-12,Switzerland,Zurich,Adventure,154282,56983864.65,4.2,No,Shoulder,47.3769,8.5417
2024-06,Thailand,Bangkok,Urban,6049,1945550.6,3.5,Yes,Off-Peak,13.7563,100.5018
2023-11,USA,Orlando,Nature,403619,119676622.31,4.1,Yes,Peak,28.5383,-81.3792
2023-08,Switzerland,Lucerne,Historical,78332,17723618.7,3.4,Yes,Shoulder,47.0502,8.3093
2023-02,Switzerland,Geneva,Religious,457945,186408662.98,4.9,No,Shoulder,46.2044,6.1432
2025-07,Thailand,Phuket,Religious,262874,54257989.52,4.0,No,Peak,7.8804,98.3923
2022-01,Italy,Rome,Beach,504676,165988627.57,3.9,No,Off-Peak,41.9028,12.4964
2024-11,Switzerland,Zurich,Beach,86288,35399799.68,4.7,No,Shoulder,47.3769,8.5417
2025-03,France,Lyon,Religious,399659,89163076.76,4.7,Yes,Peak,45.764,4.8357
2024-05,Thailand,Phuket,Beach,207365,33585391.75,3.2,No,Shoulder,7.8804,98.3923
2025-04,Australia,Melbourne,Urban,99336,37659605.02,3.6,No,Off-Peak,-37.8136,144.9631
2025-10,India,Delhi,Nature,521777,43119702.44,5.0,No,Peak,28.6139,77.209
2024-12,USA,San Francisco,Nature,183758,59563357.78,4.2,Yes,Peak,37.7749,-122.4194
2022-09,Brazil,Rio de Janeiro,Urban,73209,31144459.91,4.7,No,Peak,-22.9068,-43.1729
2024-06,India,Delhi,Beach,592324,252933860.7,4.4,Yes,Off-Peak,28.6139,77.209
2022-08,UAE,Abu Dhabi,Wildlife,292347,76993279.09,4.1,Yes,Shoulder,24.4539,54.3773
2024-03,Japan,Tokyo,Wildlife,296433,58400125.1,3.9,No,Peak,35.6762,139.6503
2025-09,Brazil,Rio de Janeiro,Luxury,241588,104940271.31,4.9,Yes,Peak,-22.9068,-43.1729
2025-05,Australia,Gold Coast,Historical,70896,6402824.66,4.0,Yes,Shoulder,-28.0167,153.4
2022-07,Australia,Gold Coast,Wildlife,264159,44429670.56,3.8,Yes,Off-Peak,-28.0167,153.4
2025-03,Switzerland,Zurich,Wildlife,81452,29543982.0,4.3,Yes,Peak,47.3769,8.5417
2023-09,India,Goa,Historical,400727,148100327.5,3.3,No,Peak,15.2993,74.124
2022-07,USA,San Francisco,Beach,73986,21228468.5,3.7,No,Off-Peak,37.7749,-122.4194
2025-03,France,Cannes,Beach,249435,61800554.7,4.0,No,Shoulder,43.5528,7.0174
2025-06,Brazil,Rio de Janeiro,Beach,361113,89559058.23,3.8,Yes,Peak,-22.9068,-43.1729
2025-02,France,Paris,Nature,75825,31438326.21,3.4,No,Off-Peak,48.8566,2.3522
2022-12,UAE,Abu Dhabi,Nature,471222,61701290.9,3.3,Yes,Off-Peak,24.4539,54.3773
2025-06,Brazil,Sao Paulo,Religious,543051,105970781.47,4.8,Yes,Peak,-23.5505,-46.6333
2023-07,Thailand,Phuket,Religious,364557,160040629.31,4.1,Yes,Peak,7.8804,98.3923
2023-11,Japan,Tokyo,Nature,447563,197513573.56,4.4,Yes,Peak,35.6762,139.6503
2025-09,Australia,Melbourne,Wildlife,503833,152113255.01,3.8,No,Shoulder,-37.8136,144.9631
2022-11,USA,San Francisco,Historical,349582,86728418.81,4.6,Yes,Off-Peak,37.7749,-122.4194
2025-09,Japan,Tokyo,Nature,238858,60339973.63,3.6,No,Shoulder,35.6762,139.6503
2024-02,Australia,Perth,Adventure,220289,84954717.1,3.2,Yes,Peak,-31.9505,115.8605
2022-08,Australia,Sydney,Adventure,586636,110001993.42,3.5,No,Peak,-33.8688,151.2093
2023-07,India,Kerala,Adventure,212434,34203927.17,3.7,Yes,Off-Peak,10.8505,76.2711
2023-01,Switzerland,Zurich,Beach,192214,27899602.03,3.7,Yes,Peak,47.3769,8.5417
2023-10,Italy,Milan,Nature,121359,23407333.13,3.6,No,Shoulder,45.4642,9.19
2022-08,Italy,Milan,Adventure,73553,29907205.51,3.4,Yes,Peak,45.4642,9.19
2023-09,Switzerland,Geneva,Luxury,397435,175460863.63,3.6,Yes,Shoulder,46.2044,6.1432
2023-07,Brazil,Rio de Janeiro,Adventure,566479,113999267.03,3.3,No,Peak,-22.9068,-43.1729
2023-02,Switzerland,Lucerne,Historical,517743,191733762.82,4.6,Yes,Peak,47.0502,8.3093
2023-12,Switzerland,Geneva,Wildlife,538891,146573057.66,3.5,No,Shoulder,46.2044,6.1432
2024-07,Thailand,Chiang Mai,Urban,523827,154549432.72,4.3,Yes,Peak,18.7883,98.9853
2023-04,Japan,Kyoto,Luxury,479040,77067801.31,4.0,No,Shoulder,35.0116,135.7681
2024-12,Italy,Florence,Historical,271893,35265124.82,3.4,No,Shoulder,43.7696,11.2558
2024-06,Australia,Melbourne,Religious,48141,11441087.38,4.0,No,Off-Peak,-37.8136,144.9631
2024-01,Thailand,Phuket,Beach,291281,42654991.71,3.6,Yes,Off-Peak,7.8804,98.3923
2024-09,France,Lyon,Historical,531138,196931693.14,4.9,Yes,Peak,45.764,4.8357
2024-11,France,Lyon,Nature,45140,9185556.72,4.4,No,Off-Peak,45.764,4.8357
2025-10,USA,Las Vegas,Urban,149562,12437207.25,3.7,No,Off-Peak,36.1699,-115.1398
2024-07,UAE,Sharjah,Adventure,17468,6991086.01,3.6,Yes,Off-Peak,25.3463,55.4209
2023-10,Japan,Nara,Historical,488814,95728203.81,3.5,No,Peak,34.6851,135.8048
2022-02,Thailand,Phuket,Religious,590573,77608133.07,4.8,No,Shoulder,7.8804,98.3923
2023-10,India,Varanasi,Nature,376890,88600999.79,4.4,No,Shoulder,25.3176,82.9739
2025-02,Switzerland,Geneva,Beach,346919,100607775.62,3.3,Yes,Peak,46.2044,6.1432
2023-02,Australia,Perth,Luxury,404841,41930362.81,3.9,No,Peak,-31.9505,115.8605
2022-06,Australia,Perth,Adventure,324443,38477601.68,4.2,Yes,Shoulder,-31.9505,115.8605
2022-12,Brazil,Sao Paulo,Nature,33142,3503496.6,4.9,No,Peak,-23.5505,-46.6333
2022-05,Japan,Osaka,Wildlife,554868,56184644.63,4.1,Yes,Off-Peak,34.6937,135.5023
2022-08,UAE,Abu Dhabi,Adventure,169663,47249044.58,4.1,Yes,Off-Peak,24.4539,54.3773
2023-08,Japan,Kyoto,Luxury,220667,84431951.38,4.4,Yes,Shoulder,35.0116,135.7681
2024-09,Brazil,Sao Paulo,Wildlife,217832,39626507.84,3.2,Yes,Off-Peak,-23.5505,-46.6333
2024-10,France,Cannes,Religious,263830,109967493.97,4.8,No,Off-Peak,43.5528,7.0174
2023-07,Brazil,Rio de Janeiro,Wildlife,100528,20940915.39,4.7,No,Off-Peak,-22.9068,-43.1729
2023-04,Brazil,Rio de Janeiro,Adventure,440214,181802619.38,4.5,No,Off-Peak,-22.9068,-43.1729
2025-09,Italy,Rome,Beach,417668,70455264.37,4.8,No,Shoulder,41.9028,12.4964
2025-09,Switzerland,Geneva,Nature,74986,31211609.82,3.9,Yes,Off-Peak,46.2044,6.1432
2023-09,France,Paris,Luxury,533896,131790259.58,3.7,Yes,Off-Peak,48.8566,2.3522
2024-01,India,Jaipur,Religious,489341,174207476.55,4.7,No,Peak,26.9124,75.7873
2025-10,India,Delhi,Adventure,125253,25179715.07,4.5,No,Off-Peak,28.6139,77.209
2025-07,France,Paris,Nature,580069,199558336.07,4.0,No,Off-Peak,48.8566,2.3522
2025-03,Italy,Venice,Historical,23943,3485563.12,3.4,No,Peak,45.4408,12.3155
2022-10,France,Paris,Wildlife,291525,61946784.57,3.6,Yes,Shoulder,48.8566,2.3522
2025-09,Switzerland,Zurich,Beach,468531,182495364.98,4.7,Yes,Off-Peak,47.3769,8.5417
2025-03,USA,San Francisco,Beach,59961,5876533.99,3.9,Yes,Peak,37.7749,-122.4194
2022-06,Australia,Melbourne,Beach,214700,50674054.43,5.0,No,Peak,-37.8136,144.9631
2025-07,France,Nice,Adventure,106295,36978356.77,3.3,Yes,Off-Peak,43.7102,7.262
2024-11,Australia,Melbourne,Luxury,222180,94960086.23,3.4,Yes,Peak,-37.8136,144.9631
2022-01,Australia,Gold Coast,Luxury,187055,60227467.79,3.2,Yes,Off-Peak,-28.0167,153.4
2025-06,Japan,Tokyo,Religious,296983,28586814.04,4.8,No,Off-Peak,35.6762,139.6503
2025-10,Brazil,Sao Paulo,Adventure,111759,19358654.45,3.4,No,Shoulder,-23.5505,-46.6333
2023-10,UAE,Sharjah,Adventure,144388,45493883.25,4.8,No,Shoulder,25.3463,55.4209
2022-02,Thailand,Bangkok,Wildlife,356383,78930786.61,4.4,Yes,Shoulder,13.7563,100.5018
2023-03,Brazil,Salvador,Beach,18937,5833524.09,4.8,No,Peak,-12.9777,-38.5016
2022-04,UAE,Dubai,Adventure,88246,19288258.48,3.7,Yes,Off-Peak,25.2048,55.2708
2025-11,Japan,Tokyo,Wildlife,254628,90017258.11,3.8,No,Off-Peak,35.6762,139.6503
2022-02,India,Mysuru,Nature,307467,120947030.98,3.8,Yes,Peak,12.2958,76.6394
2025-08,Switzerland,Zurich,Nature,265401,80942894.87,3.9,No,Peak,47.3769,8.5417
2022-05,Thailand,Chiang Mai,Wildlife,11336,1200419.15,3.5,Yes,Peak,18.7883,98.9853
2025-02,Italy,Rome,Nature,187112,31329050.46,3.3,No,Off-Peak,41.9028,12.4964
2024-04,Italy,Venice,Adventure,261822,79637077.35,3.7,No,Shoulder,45.4408,12.3155
2022-06,Japan,Osaka,Religious,509544,115845060.28,3.5,No,Off-Peak,34.6937,135.5023
2022-10,Switzerland,Lucerne,Wildlife,459484,40126783.0,3.9,Yes,Off-Peak,47.0502,8.3093
2024-12,Brazil,Salvador,Adventure,165221,28946378.38,4.0,No,Off-Peak,-12.9777,-38.5016
2022-05,UAE,Sharjah,Religious,509201,66482733.39,4.0,Yes,Peak,25.3463,55.4209
2025-11,India,Goa,Religious,530021,138779572.63,4.9,No,Shoulder,15.2993,74.124
2023-08,Australia,Perth,Historical,518331,119864772.74,3.3,Yes,Off-Peak,-31.9505,115.8605
2024-04,Brazil,Rio de Janeiro,Urban,208663,76239208.69,4.6,No,Shoulder,-22.9068,-43.1729
2025-09,Thailand,Chiang Mai,Beach,391065,125467473.74,4.9,Yes,Peak,18.7883,98.9853
2025-05,Thailand,Bangkok,Beach,383970,129806597.77,4.4,No,Shoulder,13.7563,100.5018
2023-05,Thailand,Chiang Mai,Nature,159525,48303412.41,4.9,Yes,Peak,18.7883,98.9853
2024-02,France,Paris,Historical,408017,110922973.74,3.5,No,Peak,48.8566,2.3522
2024-09,UAE,Abu Dhabi,Luxury,321900,95555858.98,4.5,Yes,Peak,24.4539,54.3773
2023-06,Brazil,Sao Paulo,Nature,154645,65585909.55,3.9,No,Peak,-23.5505,-46.6333
2022-07,Italy,Milan,Historical,6655,2437627.64,4.0,No,Shoulder,45.4642,9.19
2022-12,USA,San Francisco,Religious,183922,27398495.13,3.4,No,Peak,37.7749,-122.4194
2025-01,Switzerland,Zurich,Nature,477552,71005332.71,3.3,Yes,Peak,47.3769,8.5417
2025-05,USA,San Francisco,Historical,467139,187460048.44,3.5,No,Peak,37.7749,-122.4194
2022-05,UAE,Dubai,Religious,295206,26856856.22,3.6,No,Shoulder,25.2048,55.2708
2023-06,France,Paris,Beach,69022,22512853.49,4.6,Yes,Peak,48.8566,2.3522
2025-03,Japan,Tokyo,Urban,398914,169493572.54,4.1,No,Shoulder,35.6762,139.6503
2025-08,UAE,Abu Dhabi,Religious,393796,177127353.7,4.7,No,Shoulder,24.4539,54.3773
2023-11,UAE,Abu Dhabi,Religious,65022,24599121.48,3.2,No,Shoulder,24.4539,54.3773
2024-10,Italy,Rome,Urban,133864,57814913.52,4.6,Yes,Off-Peak,41.9028,12.4964
2024-09,Thailand,Chiang Mai,Luxury,503282,163206557.67,3.2,No,Peak,18.7883,98.9853
2025-08,Australia,Sydney,Wildlife,346337,57636261.04,4.1,Yes,Off-Peak,-33.8688,151.2093
2025-11,UAE,Abu Dhabi,Luxury,110335,20823447.33,3.6,Yes,Shoulder,24.4539,54.3773
2022-03,Brazil,Salvador,Adventure,534149,141139403.27,3.4,No,Peak,-12.9777,-38.5016
2025-07,Thailand,Bangkok,Nature,510590,86821601.53,3.5,Yes,Peak,13.7563,100.5018
2022-11,UAE,Sharjah,Religious,35641,14754659.47,4.6,Yes,Shoulder,25.3463,55.4209
2025-07,USA,San Francisco,Adventure,134077,56501708.9,4.3,No,Peak,37.7749,-122.4194
2025-06,Australia,Melbourne,Religious,72808,15980906.0,4.5,No,Shoulder,-37.8136,144.9631
2023-03,Switzerland,Geneva,Urban,249703,30664848.62,3.4,Yes,Off-Peak,46.2044,6.1432
2025-01,Brazil,Rio de Janeiro,Religious,126746,16115052.05,3.8,No,Shoulder,-22.9068,-43.1729
2025-02,India,Delhi,Nature,69891,27497487.36,5.0,No,Off-Peak,28.6139,77.209
2024-02,Italy,Venice,Beach,116763,32596538.61,4.0,Yes,Off-Peak,45.4408,12.3155
2022-10,Japan,Nara,Urban,482924,64698370.66,4.4,Yes,Shoulder,34.6851,135.8048
2025-09,Australia,Gold Coast,Historical,531781,96346720.65,4.7,No,Shoulder,-28.0167,153.4
2025-10,Japan,Nara,Luxury,310654,31612355.35,4.7,Yes,Shoulder,34.6851,135.8048
2022-12,Japan,Kyoto,Wildlife,60119,20989726.5,3.7,Yes,Peak,35.0116,135.7681
2024-04,Switzerland,Geneva,Wildlife,358800,160174165.21,4.6,No,Peak,46.2044,6.1432
2023-07,Switzerland,Lucerne,Nature,301788,102429927.89,4.2,Yes,Peak,47.0502,8.3093
2024-06,Australia,Sydney,Adventure,323844,95063836.67,4.0,No,Off-Peak,-33.8688,151.2093
2025-12,Italy,Venice,Nature,233732,82289555.84,3.2,Yes,Shoulder,45.4408,12.3155
2025-08,Italy,Milan,Adventure,452858,191384391.02,3.4,No,Peak,45.4642,9.19
2025-06,India,Jaipur,Religious,545472,163398965.54,4.9,No,Peak,26.9124,75.7873
2024-02,India,Jaipur,Wildlife,257555,49449312.29,4.3,Yes,Shoulder,26.9124,75.7873
2024-06,UAE,Sharjah,Luxury,98964,17994617.68,4.4,No,Peak,25.3463,55.4209
2022-08,France,Paris,Wildlife,91651,29082828.33,4.8,Yes,Peak,48.8566,2.3522
2023-06,Brazil,Salvador,Historical,507790,189866324.05,3.5,No,Shoulder,-12.9777,-38.5016
2022-07,UAE,Abu Dhabi,Religious,136319,14108249.22,4.8,Yes,Off-Peak,24.4539,54.3773
2024-11,India,Mysuru,Wildlife,588071,60956332.03,4.7,Yes,Peak,12.2958,76.6394
2022-01,France,Nice,Wildlife,193678,72859688.0,3.4,Yes,Shoulder,43.7102,7.262
2024-12,Japan,Kyoto,Urban,97086,38352517.45,3.3,Yes,Shoulder,35.0116,135.7681
2022-11,USA,Orlando,Luxury,575873,254264138.35,4.4,Yes,Off-Peak,28.5383,-81.3792
2024-05,India,Delhi,Adventure,565046,165850292.39,4.5,No,Shoulder,28.6139,77.209
2025-09,Switzerland,Lucerne,Historical,225032,73173270.35,3.3,Yes,Peak,47.0502,8.3093
2022-09,Italy,Florence,Nature,230667,68960151.27,3.7,No,Peak,43.7696,11.2558
2024-01,Switzerland,Geneva,Adventure,278336,63466722.75,3.3,No,Shoulder,46.2044,6.1432
2024-11,UAE,Sharjah,Nature,155202,16467937.45,4.5,Yes,Shoulder,25.3463,55.4209
2022-10,Australia,Melbourne,Religious,445073,199039372.49,4.0,Yes,Shoulder,-37.8136,144.9631
2022-08,Japan,Tokyo,Historical,288246,96006764.36,3.9,No,Shoulder,35.6762,139.6503
2023-06,France,Lyon,Adventure,354718,142410936.55,3.6,Yes,Peak,45.764,4.8357
2022-07,UAE,Dubai,Historical,402024,58301764.81,4.5,No,Shoulder,25.2048,55.2708
2023-11,Thailand,Bangkok,Urban,559654,158981262.03,4.3,Yes,Peak,13.7563,100.5018
2023-11,Australia,Perth,Luxury,194448,49864029.56,3.4,Yes,Shoulder,-31.9505,115.8605
2025-07,Switzerland,Lucerne,Adventure,168044,22314218.73,4.2,No,Peak,47.0502,8.3093
2025-10,Australia,Melbourne,Wildlife,443560,65535402.08,5.0,No,Shoulder,-37.8136,144.9631
2024-10,USA,Orlando,Nature,453544,87497413.48,4.7,No,Off-Peak,28.5383,-81.3792
2022-05,Australia,Sydney,Nature,88335,37948784.1,3.5,Yes,Peak,-33.8688,151.2093
2024-04,USA,San Francisco,Adventure,16214,4174662.37,4.1,Yes,Off-Peak,37.7749,-122.4194
2025-10,India,Kerala,Luxury,12644,4298440.76,4.5,Yes,Shoulder,10.8505,76.2711
2025-03,Switzerland,Lucerne,Wildlife,49413,21589504.83,4.4,Yes,Peak,47.0502,8.3093
2024-09,France,Lyon,Religious,144794,62611666.96,4.0,No,Peak,45.764,4.8357
2025-08,Australia,Sydney,Nature,359375,139343620.56,4.7,Yes,Off-Peak,-33.8688,151.2093
2023-05,USA,San Francisco,Nature,312804,25282913.17,4.3,No,Peak,37.7749,-122.4194
2025-04,USA,New York,Wildlife,490550,49679857.58,3.2,No,Off-Peak,40.7128,-74.006
2022-01,USA,Orlando,Religious,117369,48047655.31,3.5,No,Peak,28.5383,-81.3792
2023-01,France,Cannes,Historical,520947,143659328.77,4.8,No,Peak,43.5528,7.0174
2025-07,Thailand,Bangkok,Urban,168190,27525174.17,3.9,No,Off-Peak,13.7563,100.5018
2023-06,UAE,Dubai,Historical,567484,253135670.5,4.4,No,Peak,25.2048,55.2708
2022-01,Italy,Florence,Religious,460040,187200957.32,4.5,Yes,Peak,43.7696,11.2558
2024-02,USA,New York,Luxury,145173,51572980.47,4.8,Yes,Shoulder,40.7128,-74.006
2022-08,Japan,Nara,Luxury,283711,74035832.0,4.1,Yes,Off-Peak,34.6851,135.8048
2022-09,UAE,Sharjah,Historical,412737,179268634.32,4.6,Yes,Peak,25.3463,55.4209
2022-04,Australia,Sydney,Religious,252993,60459272.61,4.3,Yes,Off-Peak,-33.8688,151.2093
2024-08,Thailand,Phuket,Historical,300932,108796837.3,3.6,Yes,Shoulder,7.8804,98.3923
2023-06,Switzerland,Zurich,Historical,266584,106564746.17,5.0,Yes,Shoulder,47.3769,8.5417
2025-10,UAE,Dubai,Historical,501912,170360794.48,4.1,Yes,Peak,25.2048,55.2708
2023-03,Brazil,Salvador,Historical,160950,20754414.09,3.3,Yes,Peak,-12.9777,-38.5016
2022-06,UAE,Dubai,Beach,214341,47311591.85,4.1,Yes,Peak,25.2048,55.2708
2022-04,Australia,Perth,Luxury,507472,161494371.25,3.7,No,Off-Peak,-31.9505,115.8605
2023-04,USA,Orlando,Religious,443382,182313937.13,3.5,Yes,Peak,28.5383,-81.3792
2024-07,Australia,Melbourne,Urban,304176,126579292.89,3.4,Yes,Off-Peak,-37.8136,144.9631
2023-08,Thailand,Phuket,Historical,355520,41186377.57,3.2,Yes,Off-Peak,7.8804,98.3923
2025-03,Australia,Gold Coast,Religious,559552,94090527.28,3.7,No,Peak,-28.0167,153.4
2022-03,France,Nice,Nature,131200,19861472.92,4.0,Yes,Peak,43.7102,7.262
2023-08,Switzerland,Lucerne,Wildlife,364554,162652514.11,3.6,Yes,Peak,47.0502,8.3093
2024-12,Italy,Venice,Urban,443527,181795978.77,4.6,No,Off-Peak,45.4408,12.3155
2024-04,Thailand,Chiang Mai,Historical,128133,33140784.09,4.1,Yes,Peak,18.7883,98.9853
2023-07,Brazil,Sao Paulo,Beach,140197,60796019.82,3.3,Yes,Shoulder,-23.5505,-46.6333
2024-09,UAE,Abu Dhabi,Historical,563335,79566416.4,4.6,No,Shoulder,24.4539,54.3773
2023-02,UAE,Abu Dhabi,Adventure,289682,23560474.99,4.2,Yes,Shoulder,24.4539,54.3773
2023-05,Thailand,Chiang Mai,Urban,555579,219684703.12,3.7,No,Shoulder,18.7883,98.9853
2022-03,France,Nice,Nature,239807,45079404.1,4.4,No,Peak,43.7102,7.262
2023-02,USA,New York,Historical,266103,21426077.56,3.8,No,Off-Peak,40.7128,-74.006
2024-03,France,Lyon,Urban,145101,29036886.9,3.3,Yes,Off-Peak,45.764,4.8357
2023-05,Japan,Osaka,Beach,190320,53067652.06,5.0,Yes,Shoulder,34.6937,135.5023
2025-05,UAE,Sharjah,Nature,274845,105054939.09,3.6,No,Peak,25.3463,55.4209
2022-10,Brazil,Salvador,Wildlife,419673,69555580.18,4.5,No,Peak,-12.9777,-38.5016
2022-12,Thailand,Bangkok,Wildlife,525052,77949413.34,4.8,Yes,Shoulder,13.7563,100.5018
2025-06,Thailand,Chiang Mai,Urban,194170,17045699.35,3.5,Yes,Off-Peak,18.7883,98.9853
2022-10,Brazil,Rio de Janeiro,Historical,77827,18504627.04,4.0,No,Peak,-22.9068,-43.1729
2025-03,Switzerland,Zurich,Historical,17361,3816187.35,3.2,Yes,Shoulder,47.3769,8.5417
2022-06,India,Agra,Urban,265406,35239327.87,4.3,Yes,Peak,27.1767,78.0081
2023-01,France,Lyon,Adventure,94092,24252910.16,4.2,No,Peak,45.764,4.8357
2022-10,USA,Orlando,Nature,507171,51058901.52,4.4,Yes,Peak,28.5383,-81.3792
2023-07,India,Jaipur,Historical,576098,155126308.28,4.7,Yes,Peak,26.9124,75.7873
2024-04,Japan,Tokyo,Luxury,242686,32648379.82,4.4,Yes,Shoulder,35.6762,139.6503
2024-08,UAE,Sharjah,Adventure,122869,54871351.59,3.6,No,Off-Peak,25.3463,55.4209
2023-12,France,Lyon,Historical,129099,53107068.55,4.3,Yes,Off-Peak,45.764,4.8357
2025-08,Switzerland,Geneva,Luxury,195175,26462102.32,4.4,No,Shoulder,46.2044,6.1432
2023-06,USA,Orlando,Wildlife,113970,37022098.53,4.9,Yes,Peak,28.5383,-81.3792
2022-10,Italy,Venice,Luxury,340812,83593445.57,4.6,No,Peak,45.4408,12.3155
2022-10,France,Cannes,Historical,297003,59260938.05,3.4,No,Off-Peak,43.5528,7.0174
2024-07,Australia,Perth,Luxury,449420,136014694.65,4.3,Yes,Shoulder,-31.9505,115.8605
2024-12,Japan,Nara,Wildlife,443996,124024279.26,4.1,Yes,Off-Peak,34.6851,135.8048
2025-01,France,Cannes,Nature,557542,189644859.28,3.6,Yes,Peak,43.5528,7.0174
2024-07,India,Mumbai,Adventure,590498,248442890.99,3.3,No,Off-Peak,19.076,72.8777
2022-10,Italy,Florence,Luxury,487752,82783240.51,4.7,Yes,Shoulder,43.7696,11.2558
2024-01,Italy,Rome,Beach,155026,52331404.04,4.0,Yes,Shoulder,41.9028,12.4964
2025-03,France,Paris,Adventure,504988,46039109.69,3.9,Yes,Peak,48.8566,2.3522
2022-10,France,Paris,Adventure,441726,112115780.4,3.5,No,Off-Peak,48.8566,2.3522
2024-05,UAE,Sharjah,Beach,358723,66759984.68,3.5,Yes,Shoulder,25.3463,55.4209
